nb_val,min,max
2,0.12608036808050146,1.0
3,0.23725014028275704,0.8117756062302354
4,0.33160805496964696,0.7210042955735736
5,0.4129025081666087,0.659104864000555
6,0.48890390441169773,0.6070478711259425
7,0.557737912349404,0.557737912349404
