nb_val,min,max
2,0.07800261494078108,1.0
3,0.15026901902379305,0.8172079629641772
4,0.21541622109575684,0.7325074589485955
5,0.27193335592988693,0.6779284629324045
6,0.3271700873525349,0.636902454445051
7,0.37720274982623697,0.6024887446588244
8,0.4222081687623044,0.5710675241042794
9,0.46724023103046924,0.5413636356783231
10,0.5124139916478692,0.5124139916478692
